real_arrival_time,trip_instance_id,expected_arrival_time,code
2024-01-06 02:19:42.114844+00,396480,97920,25301
2024-01-06 02:20:31.464454+00,396480,97980,25303
2024-01-06 02:21:36.403+00,396480,98040,25305
2024-01-06 02:23:33.243+00,396480,98100,25307
2024-01-06 02:23:39.427+00,396480,98160,25309
2024-01-06 02:25:15.504756+00,396480,98220,25319
2024-01-06 02:25:26.435483+00,396480,98280,25311
2024-01-06 02:03:17.367+00,396483,97380,21121
2024-01-06 02:06:15.323+00,396483,97500,120268
2024-01-06 02:08:48.393+00,396483,97620,10366
2024-01-06 02:09:43.297+00,396483,97680,110232
2024-01-06 02:12:30.347+00,396483,97800,110255
2024-01-06 02:13:37.232835+00,396483,97860,110275
2024-01-06 02:15:10.367+00,396483,97980,110409
2024-01-06 02:15:59.313+00,396483,98040,110415
2024-01-06 02:16:36.24+00,396483,98100,112003
2024-01-06 02:17:25.292439+00,396483,98220,112005
2024-01-06 02:18:01.353+00,396483,98280,112007
2024-01-06 02:19:06.863111+00,396483,98340,112009
2024-01-06 02:20:22.437+00,396483,98400,112011
2024-01-06 02:21:12.427+00,396483,98520,112013
2024-01-06 02:23:08.383+00,396483,98580,112015
2024-01-06 02:24:18.070656+00,396483,98700,17313
2024-01-06 02:25:18.467+00,396483,98760,17501
2024-01-06 02:26:51.919621+00,396483,98820,17503
2024-01-06 02:28:04.840887+00,396483,98880,17505
2024-01-06 02:28:46.434779+00,396483,98940,17507
2024-01-06 02:29:07.702094+00,396483,99000,17519
2024-01-06 02:30:07.294832+00,396483,99060,17517
2024-01-06 02:31:01.353+00,396483,99120,17513
2024-01-06 02:03:47.387+00,396484,97320,23562
2024-01-06 02:04:42.31+00,396484,97380,23564
2024-01-06 02:05:20.43+00,396484,97440,23566
2024-01-06 02:05:55.333976+00,396484,97500,23510
2024-01-06 02:06:47.13474+00,396484,97560,23508
2024-01-06 02:07:22.37+00,396484,97620,23506
2024-01-06 02:08:06.460906+00,396484,97680,23504
2024-01-06 02:09:03.625297+00,396484,97740,23502
2024-01-06 02:09:44.388059+00,396484,97800,23154
2024-01-06 02:10:51.383+00,396484,97860,23152
2024-01-06 02:11:24.250387+00,396484,97920,23150
2024-01-06 02:12:07.015572+00,396484,97980,23148
2024-01-06 02:12:48.397+00,396484,98040,23146
2024-01-06 02:13:44.367+00,396484,98100,23140
2024-01-06 02:15:16.253+00,396484,98100,23144
2024-01-06 02:16:36.383+00,396484,98220,23122
2024-01-06 02:18:38.43+00,396484,98340,20725
2024-01-06 02:19:27.503+00,396484,98400,20719
2024-01-06 02:20:53.287+00,396484,98460,20637
2024-01-06 02:21:49.427+00,396484,98580,120628
2024-01-06 02:23:39.337+00,396484,98640,120626
2024-01-06 02:24:22.821106+00,396484,98700,120624
2024-01-06 02:24:59.25+00,396484,98760,20906
2024-01-06 02:26:31.373+00,396484,98880,10712
2024-01-06 02:29:28.051362+00,396484,99000,110024
2024-01-06 02:30:49.28+00,396484,99060,10126
2024-01-06 02:31:25.313+00,396484,99120,110221
2024-01-06 02:33:29.47+00,396484,99180,110223
2024-01-06 02:35:00.333+00,396484,99240,120269
2024-01-06 02:36:01.4+00,396484,99360,11321
2024-01-06 02:36:45.357+00,396484,99420,21101
2024-01-06 02:04:30.612369+00,396485,97380,18743
2024-01-06 02:05:15.066805+00,396485,97440,18712
2024-01-06 02:06:13.736364+00,396485,97500,18710
2024-01-06 02:07:37.276777+00,396485,97560,18706
2024-01-06 02:08:39.784807+00,396485,97680,18704
2024-01-06 02:09:22.611612+00,396485,97740,18702
2024-01-06 02:10:16.580328+00,396485,97800,18512
2024-01-06 02:10:48.265057+00,396485,97860,18518
2024-01-06 02:11:28.247+00,396485,97920,18510
2024-01-06 02:12:48.347+00,396485,97980,18508
2024-01-06 02:13:19.29+00,396485,97980,18548
2024-01-06 02:14:08.247+00,396485,98040,18506
2024-01-06 02:15:51.547615+00,396485,98100,18504
2024-01-06 02:16:24.28+00,396485,98160,18516
2024-01-06 02:17:55.3+00,396485,98220,18502
2024-01-06 02:18:44.33+00,396485,98280,18536
2024-01-06 02:21:18.287+00,396485,98340,12731
2024-01-06 02:22:31.885051+00,396485,98400,12733
2024-01-06 02:23:39.297+00,396485,98460,12718
2024-01-06 02:24:33.410981+00,396485,98520,12716
2024-01-06 02:25:14.557003+00,396485,98580,12714
2024-01-06 02:26:19.433+00,396485,98640,12712
2024-01-06 02:29:35.363+00,396485,98820,12316
2024-01-06 02:30:30.297+00,396485,98880,12314
2024-01-06 02:31:35.51096+00,396485,99000,12312
2024-01-06 02:32:14.931353+00,396485,99060,10520
2024-01-06 02:33:12.898801+00,396485,99120,10518
2024-01-06 02:34:11.247+00,396485,99180,10516
2024-01-06 02:35:55.263+00,396485,99240,10514
2024-01-06 02:36:52.685845+00,396485,99300,10512
2024-01-06 02:38:14.462933+00,396485,99360,10538
2024-01-06 02:39:54.247+00,396485,99480,10502
2024-01-06 02:41:51.247+00,396485,99600,10108
2024-01-06 02:43:17.283+00,396485,99720,10102
2024-01-06 02:45:43.26+00,396485,99840,10126
2024-01-06 02:46:32.327+00,396485,99900,110221
2024-01-06 02:48:00.3+00,396485,99960,110223
2024-01-06 02:48:55.293+00,396485,100020,120269
2024-01-06 02:50:45.273+00,396485,100140,11321
2024-01-06 02:51:59.287+00,396485,100200,21101
2024-01-06 02:53:18.25+00,396485,100320,21103
2024-01-06 02:56:48.25+00,396485,100440,21160
2024-01-06 03:01:31.287+00,396485,100920,121005
2024-01-06 03:02:28.613556+00,396485,100980,121007
2024-01-06 03:03:27.327+00,396485,101040,121009
2024-01-06 03:04:34.243+00,396485,101100,21125
2024-01-06 03:06:00.36+00,396485,101160,21145
2024-01-06 03:06:44.542476+00,396485,101220,21157
2024-01-06 03:07:20.287+00,396485,101280,21147
2024-01-06 03:08:22.36+00,396485,101340,21149
2024-01-06 03:09:04.38+00,396485,101400,21151
2024-01-06 03:09:54.347+00,396485,101460,21155
2024-01-06 03:11:14.771917+00,396485,101520,25301
2024-01-06 03:12:15.010048+00,396485,101580,25303
2024-01-06 03:13:33.595982+00,396485,101640,25305
2024-01-06 03:14:41.317+00,396485,101700,25307
2024-01-06 02:07:05.944613+00,396486,97620,20327
2024-01-06 02:07:40.297+00,396486,97680,20329
2024-01-06 02:09:31.377+00,396486,97740,20312
2024-01-06 02:10:17.281747+00,396486,97800,20301
2024-01-06 02:12:05.26+00,396486,97920,20916
2024-01-06 02:12:54.237+00,396486,97980,120854
2024-01-06 02:14:29.360904+00,396486,98040,120852
2024-01-06 02:15:20.238074+00,396486,98100,120670
2024-01-06 02:16:44.725539+00,396486,98220,120628
2024-01-06 02:17:49.42+00,396486,98340,120666
2024-01-06 02:20:04.347+00,396486,98400,120616
2024-01-06 02:21:30.393+00,396486,98460,120614
2024-01-06 02:23:02.24+00,396486,98580,10716
2024-01-06 02:24:04.297+00,396486,98640,110654
2024-01-06 02:25:23.679802+00,396486,98700,10556
2024-01-06 02:26:31.42+00,396486,98820,110452
2024-01-06 02:28:14.224865+00,396486,98940,110274
2024-01-06 02:30:00.36+00,396486,99000,10373
2024-01-06 02:31:56.287+00,396486,99120,10365
2024-01-06 02:33:24.444956+00,396486,99240,11322
2024-01-06 02:08:36.33+00,396487,97740,17722
2024-01-06 02:09:37.36+00,396487,97800,17720
2024-01-06 02:10:58.46106+00,396487,97860,17718
2024-01-06 02:11:13.287222+00,396487,97860,17746
2024-01-06 02:12:15.676946+00,396487,97920,17716
2024-01-06 02:13:29.238824+00,396487,97980,17714
2024-01-06 02:14:51.323+00,396487,98040,17728
2024-01-06 02:15:15.505503+00,396487,98100,17712
2024-01-06 02:18:02.838745+00,396487,98220,17710
2024-01-06 02:19:03.227+00,396487,98280,17708
2024-01-06 02:19:39.041043+00,396487,98340,17736
2024-01-06 02:20:23.680635+00,396487,98400,17706
2024-01-06 02:21:23.036522+00,396487,98460,17704
2024-01-06 02:22:13.377+00,396487,98520,17702
2024-01-06 02:24:10.3+00,396487,98640,12128
2024-01-06 02:25:12.32+00,396487,98700,12144
2024-01-06 02:26:31.24+00,396487,98760,112024
2024-01-06 02:26:57.883338+00,396487,98820,112022
2024-01-06 02:27:52.251206+00,396487,98880,112020
2024-01-06 02:28:20.104853+00,396487,98940,112018
2024-01-06 02:30:12.27+00,396487,99000,112016
2024-01-06 02:31:19.277279+00,396487,99120,112014
2024-01-06 02:32:19.025311+00,396487,99180,112012
2024-01-06 02:34:14.785189+00,396487,99240,112010
2024-01-06 02:35:37.33+00,396487,99300,112008
2024-01-06 02:36:40.588907+00,396487,99360,112006
2024-01-06 02:38:04.075007+00,396487,99480,112004
2024-01-06 02:39:05.397+00,396487,99540,110414
2024-01-06 02:40:00.297+00,396487,99600,110410
2024-01-06 02:42:03.894754+00,396487,99720,110276
2024-01-06 02:43:53.347+00,396487,99840,110256
2024-01-06 02:46:20.32+00,396487,99960,110250
2024-01-06 02:48:59.019496+00,396487,100080,110223
2024-01-06 02:49:20.247+00,396487,100140,120269
2024-01-06 02:51:10.333+00,396487,100260,11321
2024-01-06 02:52:35.347+00,396487,100320,21101
2024-01-06 02:56:54.24+00,396487,100500,21111
2024-01-06 03:02:14.237+00,396487,100980,21105
2024-01-06 03:03:57.24+00,396487,101040,21117
2024-01-06 03:05:11.253+00,396487,101100,21107
2024-01-06 03:06:06.367+00,396487,101160,21109
2024-01-06 03:07:01.333+00,396487,101220,26301
2024-01-06 03:08:15.263+00,396487,101280,26303
2024-01-06 03:09:17.407+00,396487,101340,26305
2024-01-06 02:08:05.403+00,396488,97620,18387
2024-01-06 02:13:26.049383+00,396488,97980,18125
2024-01-06 02:15:22.327+00,396488,98040,18737
2024-01-06 02:16:17.39+00,396488,98100,18740
2024-01-06 02:17:30.991019+00,396488,98160,18744
2024-01-06 02:18:18.614879+00,396488,98220,18746
2024-01-06 02:19:23.489752+00,396488,98280,18120
2024-01-06 02:19:58.247+00,396488,98340,18116
2024-01-06 02:20:40.321242+00,396488,98400,18114
2024-01-06 02:22:27.764595+00,396488,98460,18104
2024-01-06 02:26:44.32+00,396488,98640,18112
2024-01-06 02:27:39.403+00,396488,98700,12506
2024-01-06 02:28:49.044058+00,396488,98760,12504
2024-01-06 02:32:58.388059+00,396488,99060,12516
2024-01-06 02:33:36.387406+00,396488,99120,12514
2024-01-06 02:37:40.333+00,396488,99360,12306
2024-01-06 02:38:47.363+00,396488,99420,12302
2024-01-06 02:40:00.9349+00,396488,99480,10508
2024-01-06 02:43:04.26+00,396488,99660,10502
2024-01-06 02:45:09.796396+00,396488,99780,10108
2024-01-06 02:45:19.403+00,396488,99840,110241
2024-01-06 02:48:12.427+00,396488,99960,110250
2024-01-06 02:49:26.227+00,396488,100080,10365
2024-01-06 02:52:11.24+00,396488,100200,11322
2024-01-06 02:53:31.373+00,396488,100260,21120
2024-01-06 02:56:49.330212+00,396488,100440,21101
2024-01-06 03:01:09.609875+00,396488,100500,21126
2024-01-06 03:02:56.573228+00,396488,100920,21102
2024-01-06 03:05:33.472505+00,396488,101040,120268
2024-01-06 03:06:18.417+00,396488,101160,110222
2024-01-06 03:07:57.377+00,396488,101280,10111
2024-01-06 03:09:29.584959+00,396488,101400,20313
2024-01-06 03:12:02.323+00,396488,101460,120203
2024-01-06 03:12:57.477+00,396488,101580,120205
2024-01-06 03:14:42.653614+00,396488,101640,25101
2024-01-06 03:16:31.197771+00,396488,101760,125007
2024-01-06 03:17:21.447+00,396488,101820,25109
2024-01-06 03:18:29.323+00,396488,101880,25113
2024-01-06 03:19:32.002303+00,396488,101940,25115
2024-01-06 03:20:06.25+00,396488,102000,25121
2024-01-06 03:20:31.526263+00,396488,102060,25131
2024-01-06 02:19:18.561766+00,396492,98340,24718
2024-01-06 02:20:22.24+00,396492,98400,24716
2024-01-06 02:20:55.865519+00,396492,98460,24714
2024-01-06 02:22:07.817479+00,396492,98520,24720
2024-01-06 02:22:37.132985+00,396492,98520,24712
2024-01-06 02:23:27.253+00,396492,98580,24710
2024-01-06 02:23:51.253+00,396492,98640,24722
2024-01-06 02:25:49.407+00,396492,98700,24708
2024-01-06 02:26:59.116078+00,396492,98760,24706
2024-01-06 02:27:30.174631+00,396492,98820,24704
2024-01-06 02:28:03.29+00,396492,98880,24702
2024-01-06 02:29:17.257+00,396492,98940,24316
2024-01-06 02:30:18.42+00,396492,99000,24324
2024-01-06 02:31:19.277+00,396492,99000,24314
2024-01-06 02:32:08.320343+00,396492,99060,24318
2024-01-06 02:33:41.025479+00,396492,99120,24320
2024-01-06 02:34:30.407+00,396492,99180,24300
2024-01-06 02:36:32.367+00,396492,99240,124202
2024-01-06 02:39:09.43613+00,396492,99360,20916
2024-01-06 02:39:48.347+00,396492,99420,120854
2024-01-06 02:40:38.34+00,396492,99480,120804
2024-01-06 02:41:49.565317+00,396492,99540,20900
2024-01-06 02:42:30.143231+00,396492,99600,20904
2024-01-06 02:43:04.333+00,396492,99660,20906
2024-01-06 02:44:17.437+00,396492,99780,10712
2024-01-06 02:46:18.441814+00,396492,99900,110024
2024-01-06 02:48:12.467+00,396492,99960,10126
2024-01-06 02:49:01.317+00,396492,100020,110221
2024-01-06 02:49:46.647746+00,396492,100080,110223
2024-01-06 02:50:39.42+00,396492,100140,120269
2024-01-06 02:52:23.397+00,396492,100260,11321
2024-01-06 02:53:31.36+00,396492,100320,21101
2024-01-06 02:54:32.24+00,396492,100440,21103
2024-01-06 02:58:09.313+00,396492,100560,21153
2024-01-06 03:01:35.164526+00,396492,100920,11369
2024-01-06 03:02:20.407+00,396492,100980,11371
2024-01-06 03:04:29.894022+00,396492,101100,11373
2024-01-06 03:05:05.243+00,396492,101160,11375
2024-01-06 03:06:16.183107+00,396492,101220,11363
2024-01-06 03:06:49.42+00,396492,101280,11377
2024-01-06 03:08:58.337+00,396492,101400,16521
2024-01-06 03:10:16.988693+00,396492,101460,26325
2024-01-06 03:11:11.523321+00,396492,101520,26327
2024-01-06 03:12:51.38+00,396492,101580,26338
2024-01-06 02:14:21.297+00,396493,98040,29554
2024-01-06 02:16:36.287+00,396493,98100,29552
2024-01-06 02:17:27.812886+00,396493,98160,29538
2024-01-06 02:17:56.796696+00,396493,98220,29536
2024-01-06 02:18:43.109809+00,396493,98280,29534
2024-01-06 02:20:12.970356+00,396493,98400,29505
2024-01-06 02:20:47.433+00,396493,98460,29507
2024-01-06 02:26:08.265226+00,396493,98520,29506
2024-01-06 02:26:27.595112+00,396493,98640,29521
2024-01-06 02:26:36.081963+00,396493,98700,29532
2024-01-06 02:27:27.353+00,396493,98760,29522
2024-01-06 02:29:31.26649+00,396493,98880,29504
2024-01-06 02:30:01.683959+00,396493,98940,29502
2024-01-06 02:31:13.34+00,396493,99000,29128
2024-01-06 02:31:50.35+00,396493,99060,29104
2024-01-06 02:32:21.251067+00,396493,99060,29102
2024-01-06 02:34:30.38+00,396493,99180,24110
2024-01-06 02:35:20.709427+00,396493,99240,24108
2024-01-06 02:36:26.29+00,396493,99300,24134
2024-01-06 02:38:44.998009+00,396493,99360,24132
2024-01-06 02:39:36.695081+00,396493,99420,24306
2024-01-06 02:41:00.697657+00,396493,99480,24304
2024-01-06 02:41:51.243+00,396493,99540,124202
2024-01-06 02:43:23.357+00,396493,99600,120826
2024-01-06 02:44:30.373+00,396493,99720,120820
2024-01-06 02:45:19.293+00,396493,99780,120822
2024-01-06 02:47:06.650027+00,396493,99900,20302
2024-01-06 02:49:36.597979+00,396493,100020,10126
2024-01-06 02:50:08.413+00,396493,100080,110221
2024-01-06 02:51:34.287+00,396493,100140,110223
2024-01-06 02:52:05.41+00,396493,100200,120269
2024-01-06 02:53:49.337+00,396493,100320,11321
2024-01-06 02:54:57.43+00,396493,100380,21101
2024-01-06 02:56:11.333+00,396493,100500,21112
2024-01-06 03:02:08.37+00,396493,100980,21121
2024-01-06 03:05:01.099263+00,396493,101100,11320
2024-01-06 03:05:42.313+00,396493,101160,11319
2024-01-06 03:07:01.37+00,396493,101220,11323
2024-01-06 03:08:40.42+00,396493,101340,11531
2024-01-06 03:09:47.307+00,396493,101400,11535
2024-01-06 03:11:13.283+00,396493,101460,11523
2024-01-06 03:12:31.423324+00,396493,101520,11525
2024-01-06 03:13:21.368338+00,396493,101580,11721
2024-01-06 03:15:06.37+00,396493,101700,11723
2024-01-06 03:17:03.317+00,396493,101820,11711
2024-01-06 03:17:54.918525+00,396493,101880,11713
2024-01-06 03:19:19.853599+00,396493,101940,17310
2024-01-06 03:20:00.689858+00,396493,102000,17308
2024-01-06 03:20:44.423+00,396493,102060,17316
2024-01-06 03:21:38.33+00,396493,102060,17306
2024-01-06 03:22:46.403+00,396493,102120,17304
2024-01-06 03:23:53.313+00,396493,102180,17300
2024-01-06 03:24:35.417+00,396493,102240,17302
2024-01-06 03:25:36.433+00,396493,102300,17312
2024-01-06 03:27:07.417+00,396493,102420,112016
2024-01-06 03:29:23.273+00,396493,102480,12122
2024-01-06 03:29:44.294048+00,396493,102540,12123
2024-01-06 03:30:46.094345+00,396493,102600,12125
2024-01-06 02:17:18.403+00,396494,98220,26340
2024-01-06 02:18:32.393+00,396494,98280,26328
2024-01-06 02:18:57.13068+00,396494,98340,26326
2024-01-06 02:20:04.297+00,396494,98400,16522
2024-01-06 02:21:12.423+00,396494,98460,11378
2024-01-06 02:21:42.4+00,396494,98520,11364
2024-01-06 02:23:16.097676+00,396494,98580,11376
2024-01-06 02:24:13.606506+00,396494,98640,11374
2024-01-06 02:25:05.383+00,396494,98700,11372
2024-01-06 02:25:55.337+00,396494,98760,21153
2024-01-06 02:31:31.353+00,396494,99120,21102
2024-01-06 02:32:52.387+00,396494,99240,120268
2024-01-06 02:34:54.387+00,396494,99360,110222
2024-01-06 02:36:57.37+00,396494,99480,110021
2024-01-06 02:38:16.337+00,396494,99540,110023
2024-01-06 02:40:56.27+00,396494,99660,20711
2024-01-06 02:42:28.317+00,396494,99780,20905
2024-01-06 02:43:47.377+00,396494,99900,20901
2024-01-06 02:45:37.41+00,396494,99960,120803
2024-01-06 02:46:32.32+00,396494,100020,120805
2024-01-06 02:50:39.383+00,396494,100200,20921
2024-01-06 02:52:17.257+00,396494,100320,124201
2024-01-06 02:53:43.363+00,396494,100380,24303
2024-01-06 02:55:21.703573+00,396494,100440,24319
2024-01-06 02:56:42.327+00,396494,100500,24317
2024-01-06 02:58:27.357+00,396494,100560,24313
2024-01-06 02:59:03.887848+00,396494,100620,24323
2024-01-06 02:59:59.33+00,396494,100680,24315
2024-01-06 03:01:19.346398+00,396494,100740,24701
2024-01-06 03:01:49.29+00,396494,100800,24703
2024-01-06 03:02:32.307+00,396494,100860,24705
2024-01-06 03:03:42.074145+00,396494,100920,24707
2024-01-06 03:05:05.836445+00,396494,100980,24721
2024-01-06 03:05:30.97922+00,396494,100980,24709
2024-01-06 03:06:06.36+00,396494,101040,24711
2024-01-06 03:07:07.437+00,396494,101100,24719
2024-01-06 03:08:28.333+00,396494,101160,24713
2024-01-06 03:09:23.367+00,396494,101220,24715
2024-01-06 03:10:30.41+00,396494,101280,24717
2024-01-06 02:21:49.34+00,396495,98520,21102
2024-01-06 02:23:45.417+00,396495,98640,120268
2024-01-06 02:25:49.243+00,396495,98760,110222
2024-01-06 02:27:39.42+00,396495,98880,110021
2024-01-06 02:28:52.347+00,396495,98940,110023
2024-01-06 02:31:38.377+00,396495,99060,20711
2024-01-06 02:33:16.357+00,396495,99180,120621
2024-01-06 02:33:47.674474+00,396495,99180,120623
2024-01-06 02:34:24.377+00,396495,99240,120625
2024-01-06 02:35:25.44+00,396495,99360,120627
2024-01-06 02:36:51.27+00,396495,99420,20638
2024-01-06 02:37:58.35+00,396495,99480,20720
2024-01-06 02:39:24.176218+00,396495,99540,20726
2024-01-06 02:41:57.413+00,396495,99660,23141
2024-01-06 02:43:24.991544+00,396495,99780,23143
2024-01-06 02:44:02.70181+00,396495,99840,23145
2024-01-06 02:45:01.417+00,396495,99900,23149
2024-01-06 02:45:52.034508+00,396495,99960,23151
2024-01-06 02:47:04.327+00,396495,100020,23155
2024-01-06 02:47:51.09184+00,396495,100080,23503
2024-01-06 02:48:27.91982+00,396495,100140,23505
2024-01-06 02:49:13.38+00,396495,100200,23507
2024-01-06 02:50:19.085801+00,396495,100260,23509
2024-01-06 02:51:05.163719+00,396495,100320,23565
2024-01-06 02:51:53.297+00,396495,100380,23563
2024-01-06 02:53:06.303+00,396495,100440,23561
2024-01-06 02:24:52.509482+00,396497,98640,23724
2024-01-06 02:26:06.792155+00,396497,98700,23722
2024-01-06 02:26:56.337+00,396497,98760,23720
2024-01-06 02:27:39.137872+00,396497,98820,23728
2024-01-06 02:28:34.37+00,396497,98880,23718
2024-01-06 02:29:35.337+00,396497,98940,23710
2024-01-06 02:31:06.674109+00,396497,99060,23736
2024-01-06 02:31:44.307+00,396497,99120,23712
2024-01-06 02:32:37.819213+00,396497,99180,23702
2024-01-06 02:35:13.36+00,396497,99300,24102
2024-01-06 02:37:03.307+00,396497,99420,20724
2024-01-06 02:38:16.243+00,396497,99480,20722
2024-01-06 02:39:54.377+00,396497,99600,120831
2024-01-06 02:40:32.227439+00,396497,99660,20932
2024-01-06 02:41:12.925715+00,396497,99720,20304
2024-01-06 02:41:51.33+00,396497,99780,20302
2024-01-06 02:43:17.447+00,396497,99900,10126
2024-01-06 02:44:48.417+00,396497,99960,110221
2024-01-06 02:46:39.267+00,396497,100020,110223
2024-01-06 02:47:04.39+00,396497,100080,120269
2024-01-06 02:49:32.333+00,396497,100200,11321
2024-01-06 02:50:27.186969+00,396497,100260,21101
2024-01-06 02:51:34.327+00,396497,100380,21112
2024-01-06 03:02:01.307+00,396497,100980,21121
2024-01-06 03:04:24.888094+00,396497,101100,11320
2024-01-06 03:06:12.31+00,396497,101220,10366
2024-01-06 03:09:54.383+00,396497,101400,10377
2024-01-06 03:11:32.377+00,396497,101520,10379
2024-01-06 03:12:51.487+00,396497,101580,111401
2024-01-06 03:13:52.48+00,396497,101640,111403
2024-01-06 03:14:41.403+00,396497,101640,111405
2024-01-06 03:15:27.830262+00,396497,101700,111601
2024-01-06 03:16:23.68886+00,396497,101760,11703
